Station ID,Station Name,First data packet,Rewardable Hours,Allocated Rewards,Max Daily Claim
88205360-96aa-11ed-960f-d7d4cf200cc9,Nutty Linen Scorcher,2023-02-27,9496,720.053534,1.972749
65aee1c0-96aa-11ed-960f-d7d4cf200cc9,Huge Obsidian Snowflake,2023-02-27,9489,719.522745,1.971295
97162110-96aa-11ed-960f-d7d4cf200cc9,Big Sunset Upwind,2023-02-27,9496,720.053534,1.972749
8d7400f0-96aa-11ed-95eb-b351f0b0cc44,Extratropical Steel Aurora,2023-02-27,9314,706.253013,1.934940
7f8384e0-5107-11ed-960f-d7d4cf200cc9,Large Lemon Hygrometer,2023-02-27,9530,722.631653,1.979813
66c6ba60-96aa-11ed-95eb-b351f0b0cc44,Humid Coconut Gale,2023-02-27,9439,715.731393,1.960908
b7db6950-96aa-11ed-9972-4f669f2d96bd,Fluffy Copper Drizzle,2023-02-27,9435,715.428085,1.960077
2042ccd0-1e02-11ed-960b-b351f0b0cc44,Smooth Celeste Fahrenheit,2023-04-04,8536,647.259579,1.773314
bdd93990-96aa-11ed-960f-d7d4cf200cc9,Alert Carbon Water,2023-02-27,9502,720.508496,1.973996
b82d32d0-96aa-11ed-9972-4f669f2d96bd,Lone Tan Cirrocumulus,2023-02-28,9419,714.214852,1.956753
9bd09be0-96aa-11ed-95eb-b351f0b0cc44,Round Mercurial Altitude,2023-02-28,9472,718.233685,1.967764
8dc4b900-96aa-11ed-9972-4f669f2d96bd,Keen Brick Graupel,2023-02-27,6543,496.136297,1.359278
a9ecd270-96aa-11ed-95eb-b351f0b0cc44,Basic Cadet Meteorologist,2023-02-28,7316,554.750595,1.519865
7965b9f0-96aa-11ed-960f-d7d4cf200cc9,Fine Honey Raindrop,2023-02-28,3637,275.782930,0.755570
c32c9900-96aa-11ed-9972-4f669f2d96bd,Jumpy Mossy Sunrise,2023-02-28,1711,129.740059,0.355452
b27fcc80-96aa-11ed-960f-d7d4cf200cc9,Witty Mint Avalanche,2023-02-28,8806,667.732879,1.829405
44eb5110-4e86-11ed-960f-d7d4cf200cc9,Spicy Powder Haze,2023-02-28,9200,697.608731,1.911257
a24040c0-96aa-11ed-95eb-b351f0b0cc44,Abundant Brunette Millimeter,2023-02-28,9483,719.067782,1.970049
98a8f610-96aa-11ed-960f-d7d4cf200cc9,Mythical Mantis Sunset,2023-02-28,9391,712.091695,1.950936
64574100-96aa-11ed-9972-4f669f2d96bd,Genuine Mystic Lenticular,2023-02-28,9493,719.826053,1.972126
c9a4c960-96aa-11ed-960f-d7d4cf200cc9,Sunny Mantis Dust,2023-02-28,6682,506.676255,1.388154
9fd61e90-96aa-11ed-95eb-b351f0b0cc44,Bad Iris Snowstorm,2023-02-28,9500,720.356842,1.973580
bce40420-96aa-11ed-9972-4f669f2d96bd,Passive Blue Westerlies,2023-02-28,8642,655.297245,1.795335
ae2042f0-96aa-11ed-960f-d7d4cf200cc9,Daring Aegean Spring,2023-02-28,9377,711.030117,1.948028
a47681b0-96aa-11ed-9972-4f669f2d96bd,Narrow Canvas Barometric,2023-02-28,9490,719.598572,1.971503
d07c57d0-96aa-11ed-9972-4f669f2d96bd,Acrobatic Platinum Latitude,2023-02-28,9451,716.641317,1.963401
9cc8b780-96aa-11ed-95eb-b351f0b0cc44,Overcast Cherry Sandstorm,2023-02-28,9471,718.157858,1.967556
df0e3390-96aa-11ed-960f-d7d4cf200cc9,Tropical Vanilla Inches,2023-02-28,9461,717.399588,1.965478
a618c000-96aa-11ed-95eb-b351f0b0cc44,Overcast Mercurial Halo,2023-03-01,9474,718.385339,1.968179
6ff63b20-6b7f-11ed-960f-d7d4cf200cc9,Shiny Bittersweet Kelvin,2022-11-25,6600,500.458438,1.371119
e161e790-96aa-11ed-9972-4f669f2d96bd,Custom Redwood Hydrosphere,2023-03-01,9369,710.423500,1.946366
81d6aca0-d8b6-11ec-960f-d7d4cf200cc9,Dandy Bistre Twilight,2023-03-01,9494,719.901880,1.972334
c59beb50-96aa-11ed-95eb-b351f0b0cc44,Leeward Glossy Season,2023-03-01,8342,632.549134,1.733011
2adeac80-5116-11ed-960f-d7d4cf200cc9,Overt Caramel Climate,2023-03-01,9368,710.347673,1.946158
ad83dbe0-96aa-11ed-9972-4f669f2d96bd,Exotic Blue Troposphere,2023-03-01,7596,575.982165,1.578033
d01a61b0-96aa-11ed-960f-d7d4cf200cc9,Fluffy Platinum Feet,2023-03-01,9283,703.902375,1.928500
da500f40-96aa-11ed-9972-4f669f2d96bd,Skinny Hickory Microburst,2023-03-01,9340,708.224516,1.940341
9e827570-96aa-11ed-960f-d7d4cf200cc9,Rich Holographic Thermometer,2023-03-01,9468,717.930377,1.966933
8975f850-96aa-11ed-95eb-b351f0b0cc44,Tall Grape Solar,2023-03-01,9443,716.034701,1.961739
77d81510-96aa-11ed-960f-d7d4cf200cc9,Salty Midnight Atmosphere,2023-03-01,9452,716.717144,1.963609
d89d2f20-96aa-11ed-95eb-b351f0b0cc44,Steep Aqua Sandstorm,2023-03-01,9455,716.944625,1.964232
b93e7bc0-96aa-11ed-9972-4f669f2d96bd,Shiny Onyx Haze,2023-03-01,9428,714.897295,1.958623
b0326760-1d17-11ed-9972-4f669f2d96bd,Keen Cornsilk Condensation,2023-03-01,9398,712.622484,1.952390
cd626da0-96aa-11ed-960f-d7d4cf200cc9,Round Zaffre Evaporation,2023-03-01,9453,716.792971,1.963816
32c45160-50db-11ed-9972-4f669f2d96bd,Uneven Raspberry Stratus,2023-03-01,9267,702.689143,1.925176
4bc458c0-1df7-11ed-960f-d7d4cf200cc9,Sticky Brick Dew,2023-03-01,8537,647.335406,1.773522
db635400-96aa-11ed-960f-d7d4cf200cc9,Nutty Crystal Pressure,2023-03-01,9456,717.020452,1.964440
93181870-96aa-11ed-960f-d7d4cf200cc9,Gorgeous Chili Noreaster,2023-03-02,9458,717.172107,1.964855
740402a0-96aa-11ed-960f-d7d4cf200cc9,Expert Rusty Lenticular,2023-03-02,9449,716.489663,1.962985
70f75ee0-96aa-11ed-9972-4f669f2d96bd,Best Shadow Shelf,2023-03-02,9456,717.020452,1.964440
67ac8a90-1e19-11ed-9972-4f669f2d96bd,Rich Shamrock Storm,2023-03-02,8408,637.553719,1.746723
ce078740-96aa-11ed-95eb-b351f0b0cc44,Broad Quartz Orographic,2023-03-02,9386,711.712560,1.949897
a3310960-96aa-11ed-960f-d7d4cf200cc9,Fit Magenta Cold,2023-03-02,9464,717.627069,1.966102
d8fcdb50-96aa-11ed-9972-4f669f2d96bd,Slow Sepia Celsius,2023-03-02,9460,717.323761,1.965271
a1f41c90-96aa-11ed-960f-d7d4cf200cc9,Warm Steel Humidity,2023-03-02,9332,707.617900,1.938679
1454c920-1d0b-11ed-9972-4f669f2d96bd,Custom Saffron Hurricane,2023-03-02,5156,390.964198,1.071135
9b301620-96aa-11ed-95eb-b351f0b0cc44,Spare Tangerine Coriolis,2023-03-02,9312,706.101359,1.934524
ac37d3e0-96aa-11ed-95eb-b351f0b0cc44,Quiet Tan Duststorm,2023-03-02,7134,540.950075,1.482055
9272b0b0-96aa-11ed-9972-4f669f2d96bd,Clean Ruby Fog,2023-03-02,9460,717.323761,1.965271
97af7ae0-96aa-11ed-960f-d7d4cf200cc9,Passive Gunmetal Humidity,2023-03-02,9440,715.807220,1.961116
b426c5c0-96aa-11ed-960f-d7d4cf200cc9,Wide Heliotrope Climatologist,2023-03-02,9430,715.048950,1.959038
6d34d8a0-96aa-11ed-9972-4f669f2d96bd,Upbeat Phlox Ozone,2023-03-02,9397,712.546657,1.952183
a8fd4250-96aa-11ed-960f-d7d4cf200cc9,Sneaky Carnelian Thunderstorm,2023-03-02,9454,716.868798,1.964024
89a40390-7c87-11ed-9972-4f669f2d96bd,Brief Eggshell Beaufort,2022-12-15,6777,513.879823,1.407890
695adef0-4f7e-11ed-960b-b351f0b0cc44,Crazy Emerald Mist,2023-03-04,9401,712.849965,1.953014
f9bd85b0-1d06-11ed-960f-d7d4cf200cc9,Creamy Sangria Wind,2023-03-02,4287,325.070503,0.890604
5b863480-4f85-11ed-960f-d7d4cf200cc9,Dancing Celeste Shower,2023-03-02,9232,700.035196,1.917905
82ddbcd0-96aa-11ed-9972-4f669f2d96bd,Loud Pebble Water,2023-03-02,9434,715.352258,1.959869
93bae820-96aa-11ed-95eb-b351f0b0cc44,Bouncy Bubblegum Climate,2023-03-01,9458,717.172107,1.964855
8bca6fa0-96aa-11ed-95eb-b351f0b0cc44,Dancing Fern Troposphere,2023-03-03,4976,377.315331,1.033741
e9a2ca00-96aa-11ed-9972-4f669f2d96bd,Daring Ebony Hail,2023-03-03,9448,716.413836,1.962778
a0826420-96aa-11ed-95eb-b351f0b0cc44,Round Coal Dust,2023-03-03,8100,614.198992,1.682737
ddce1270-96aa-11ed-960f-d7d4cf200cc9,High Watermelon Sandstorm,2023-03-03,9362,709.892711,1.944912
d6921ce0-96aa-11ed-9972-4f669f2d96bd,Rich Silver Halo,2023-03-03,9071,687.827044,1.884458
8fc11d90-4ed2-11ed-9972-4f669f2d96bd,Rare Merlot Windsock,2023-03-03,9446,716.262182,1.962362
78243940-96aa-11ed-9972-4f669f2d96bd,Skinny Linen Windsock,2023-03-03,6996,530.485944,1.453386
aa49bf80-96aa-11ed-960f-d7d4cf200cc9,Loud Leather Shelf,2023-03-03,9387,711.788387,1.950105
c1de6e20-96aa-11ed-960f-d7d4cf200cc9,Fresh Fleece Temperature,2023-03-03,9039,685.400578,1.877810
9a2c13a0-96aa-11ed-95eb-b351f0b0cc44,Formal Cedar Hurricane,2023-03-03,9153,694.044861,1.901493
eaeec8f0-4e93-11ed-960f-d7d4cf200cc9,Gorgeous Prune Condensation,2023-03-03,9445,716.186355,1.962154
77291060-96aa-11ed-960f-d7d4cf200cc9,Soft Hickory Altitude,2023-03-03,9385,711.636733,1.949690
a5c68150-96aa-11ed-960f-d7d4cf200cc9,Shiny Cerise Mesocyclones,2023-03-03,9100,690.026028,1.890482
8e6824f0-96aa-11ed-95eb-b351f0b0cc44,Innocent Snowy Drought,2023-03-03,9395,712.395003,1.951767
7d3d4ed0-96aa-11ed-95eb-b351f0b0cc44,Wide Velvet Meteorologist,2023-03-03,9307,705.722224,1.933486
e2163a50-4f57-11ed-960f-d7d4cf200cc9,Proper Shamrock Solar,2023-03-03,8972,680.320167,1.863891
ec230b00-d8e6-11ec-a651-5fda0296159f,Cloudy Chambray Dew,2023-03-03,8586,651.050931,1.783701
9ed333c0-1e28-11ed-960b-b351f0b0cc44,Rare Onyx Horizon,2023-03-04,8870,672.585809,1.842701
b51fcbc0-96aa-11ed-95eb-b351f0b0cc44,Snowy Lava Weather,2023-03-04,9376,710.954290,1.947820
733e68b0-96aa-11ed-9972-4f669f2d96bd,Rhythmic Tomato Contrails,2023-03-04,9117,691.315087,1.894014
90099ff0-96aa-11ed-95eb-b351f0b0cc44,Digital Spruce Hydrosphere,2023-03-04,8106,614.653954,1.683983
6dd92ef0-96aa-11ed-95eb-b351f0b0cc44,Fit Inky Atmosphere,2023-03-04,9383,711.485079,1.949274
a6de7f60-503d-11ed-9972-4f669f2d96bd,Fit Teal Kelvin,2023-03-04,9398,712.622484,1.952390
91bf8d50-96aa-11ed-9972-4f669f2d96bd,Unique Syrup Atmosphere,2023-03-04,9405,713.153274,1.953845
8a1df820-96aa-11ed-960f-d7d4cf200cc9,Savory Cloud Meteorologist,2023-03-04,8836,670.007690,1.835638
cd0113c0-96aa-11ed-9972-4f669f2d96bd,Gloomy Sky Upwind,2023-03-04,9403,713.001620,1.953429
69e07d80-96aa-11ed-95eb-b351f0b0cc44,Long Fleece Cloudburst,2023-03-04,9406,713.229101,1.954052
c94d3380-96aa-11ed-9972-4f669f2d96bd,Scrawny Goldenrod Spring,2023-03-04,8694,659.240251,1.806138
a6711930-96aa-11ed-960f-d7d4cf200cc9,Lone Fallow Dust,2023-03-04,9204,697.912039,1.912088
8ec64a80-96aa-11ed-9972-4f669f2d96bd,Little Gamboge Forecast,2023-03-04,9391,712.091695,1.950936
ddb56300-50dd-11ed-960b-b351f0b0cc44,Rural Iris Solar,2023-03-04,9153,694.044861,1.901493
b9e431a0-96aa-11ed-960f-d7d4cf200cc9,Special Chili Halo,2023-03-04,9389,711.940041,1.950521
d0cdac20-96aa-11ed-960f-d7d4cf200cc9,Warm Wool Longitude,2023-03-04,9389,711.940041,1.950521
8fbf7790-96aa-11ed-960f-d7d4cf200cc9,Passive Iris Heat,2023-03-04,8680,658.178673,1.803229
a7d9aaa0-5071-11ed-9972-4f669f2d96bd,Odd Metal Degrees,2023-03-02,8607,652.643299,1.788064
840ad430-1de2-11ed-960f-d7d4cf200cc9,Jumpy Mauve Coriolis,2023-03-04,9092,689.419411,1.888820
743441c0-1c95-11ed-960b-b351f0b0cc44,Alert Ecru Twister,2023-03-04,7485,567.565364,1.554974
920ee5d0-96aa-11ed-95eb-b351f0b0cc44,Special Champagne Hydrometer,2023-03-05,9390,712.015868,1.950728
adcf8ae0-96aa-11ed-95eb-b351f0b0cc44,Leeward Kobicha Sunlight,2023-03-05,5709,432.896549,1.186018
9a7d40e0-96aa-11ed-95eb-b351f0b0cc44,Docile Dandelion Ozone,2023-03-05,9383,711.485079,1.949274
705a5b90-96aa-11ed-960f-d7d4cf200cc9,Late Volt Drizzle,2023-03-05,7258,550.352627,1.507815
bd896be0-96aa-11ed-9972-4f669f2d96bd,Damaged Walnut Twilight,2023-03-05,9227,699.656061,1.916866
cc5b8ed0-50f7-11ed-960b-b351f0b0cc44,Clean Emerald Stratus,2023-03-05,9022,684.111519,1.874278
7b6cd010-4ed6-11ed-960b-b351f0b0cc44,Modern Marigold Firestorm,2023-03-05,9374,710.802635,1.947404
c28164e0-96aa-11ed-9972-4f669f2d96bd,Tall Carrot Climate,2023-03-05,9031,684.793962,1.876148
70775f70-4f9b-11ed-960f-d7d4cf200cc9,Thermal Carob Shower,2023-03-05,8922,676.528815,1.853504
bb3c95b0-96aa-11ed-9972-4f669f2d96bd,Clumsy Ash Permafrost,2023-03-05,9378,711.105944,1.948235
8122ed70-96aa-11ed-95eb-b351f0b0cc44,Blustery Peanut Cirrostratus,2023-03-05,9360,709.741057,1.944496
cfa95060-96aa-11ed-9972-4f669f2d96bd,Elegant Laurel Weathering,2023-03-05,9367,710.271846,1.945950
d16aaf70-96aa-11ed-960f-d7d4cf200cc9,Gentle Yellow Summer,2023-03-05,4012,304.218068,0.833474
49219650-d81a-11ec-8cb5-a7f2455167cf,Huge Mantis Sunrise,2023-03-05,6584,499.245205,1.367795
acd60fb0-96aa-11ed-95eb-b351f0b0cc44,Zealous Hemp Hailstorm,2023-03-05,9251,701.475910,1.921852
af30efa0-96aa-11ed-95eb-b351f0b0cc44,Small Pumpkin Easterlies,2023-03-05,9142,693.210763,1.899208
e7e3a910-4e15-11ed-9972-4f669f2d96bd,Brisk Fandango Weather,2023-03-05,9231,699.959369,1.917697
4b6443f0-1de2-11ed-960f-d7d4cf200cc9,Crazy Tuscan Azimuth,2023-03-05,8830,669.552728,1.834391
95a7c400-96aa-11ed-960f-d7d4cf200cc9,Unique Fandango Barometer,2023-03-06,1539,116.697808,0.319720
1d7777a0-5122-11ed-960b-b351f0b0cc44,Nutty Fuzzy Centimeter,2023-03-08,8679,658.102845,1.803021
8a6b7be0-96aa-11ed-95eb-b351f0b0cc44,Digital Nickel Thunderstorm,2023-03-06,9369,710.423500,1.946366
92c2cc80-96aa-11ed-95eb-b351f0b0cc44,Warm Fleece Blizzard,2023-03-06,9292,704.584819,1.930369
f6369810-512b-11ed-960b-b351f0b0cc44,Powerful Dandelion Pressure,2023-03-06,9195,697.229596,1.910218
debd0650-96aa-11ed-95eb-b351f0b0cc44,Scrawny Lace Pluviometer,2023-03-06,9338,708.072862,1.939926
59cacab0-4f4a-11ed-9972-4f669f2d96bd,Flat Timberwolf Rainfall,2023-03-01,8931,677.211259,1.855373
ae6f4d50-96aa-11ed-9972-4f669f2d96bd,Stable Daffodil Beaufort,2023-03-06,9027,684.490654,1.875317
6838ba00-4f66-11ed-9972-4f669f2d96bd,Ambitious Arctic Cloud,2023-03-06,8616,653.325742,1.789934
4ea3ed80-4ed5-11ed-9972-4f669f2d96bd,Suave Mystic Halo,2023-03-06,9151,693.893206,1.901077
c3d55c20-96aa-11ed-9972-4f669f2d96bd,Careful Gingham Forecast,2023-03-06,9296,704.888127,1.931200
c0653ba0-96aa-11ed-95eb-b351f0b0cc44,Windy Timberwolf Feet,2023-03-07,9311,706.025532,1.934317
e6aede60-96aa-11ed-9972-4f669f2d96bd,Freezing Lilac Hail,2023-03-07,9268,702.764970,1.925383
dfdc1cc0-1d5a-11ed-960f-d7d4cf200cc9,Odd Grey Whirlwind,2023-03-07,9271,702.992451,1.926007
64d1a120-96aa-11ed-95eb-b351f0b0cc44,Fancy Pine Nimbostratus,2023-03-07,9291,704.508992,1.930162
76838190-96aa-11ed-960f-d7d4cf200cc9,Passive Lemonade Dew,2023-03-07,9317,706.480494,1.935563
231fd2f0-d8d3-11ec-a651-5fda0296159f,Wild Celadon Drizzle,2023-03-07,9325,707.087111,1.937225
787873c0-96aa-11ed-960f-d7d4cf200cc9,Chilly Magenta Centimeter,2023-03-08,9139,692.983282,1.898584
790403c0-1d0d-11ed-960b-b351f0b0cc44,Magic Red Halo,2023-03-08,9222,699.276926,1.915827
de710930-96aa-11ed-960f-d7d4cf200cc9,Straight Pine Breeze,2023-03-08,9271,702.992451,1.926007
af8180a0-96aa-11ed-960f-d7d4cf200cc9,Gigantic Carob Spring,2023-03-08,9320,706.707976,1.936186
ba9f7000-5109-11ed-960f-d7d4cf200cc9,Blustery Pumpkin Westerlies,2023-03-08,7413,562.105818,1.540016
bf5dddc0-96aa-11ed-95eb-b351f0b0cc44,Brief Crimson Contrails,2023-03-08,1,0.075827,0.000208
9dda0070-96aa-11ed-960f-d7d4cf200cc9,Shallow Skobeloff Mammatus,2023-03-08,8639,655.069764,1.794712
de1af9f0-96aa-11ed-95eb-b351f0b0cc44,Calm Coral Rain,2023-03-08,9278,703.523240,1.927461
7aae3f80-96aa-11ed-960f-d7d4cf200cc9,Amusing Mulberry Westerlies,2023-03-08,9215,698.746137,1.914373
0e47ad00-5108-11ed-9972-4f669f2d96bd,Mammoth Laurel Millimeter,2023-03-08,9133,692.528320,1.897338
544dc3a0-1dfc-11ed-960b-b351f0b0cc44,Droll Liver Temperature,2023-03-09,9178,695.940536,1.906686
b8c97ce0-511c-11ed-9972-4f669f2d96bd,Amusing Wine Blizzard,2023-03-09,9240,700.641813,1.919567
857d9500-96aa-11ed-960f-d7d4cf200cc9,Stale Eggplant Heat,2023-03-09,9259,702.082526,1.923514
5e97e890-1dc5-11ed-960b-b351f0b0cc44,Ambitious Phlox Atmosphere,2023-03-09,8169,619.431057,1.697071
b31c3390-96aa-11ed-9972-4f669f2d96bd,Interesting Canvas Aurora,2023-03-09,9259,702.082526,1.923514
6f5e6f60-96aa-11ed-960f-d7d4cf200cc9,Gentle Laurel Thunder,2023-03-10,9224,699.428580,1.916243
30d6a760-bf56-11ed-8a70-d7d4cf200cc9,Proud Pink Azimuth,2023-03-11,9226,699.580234,1.916658
5d1bb0c0-bf53-11ed-8a70-d7d4cf200cc9,Generous Rosewood Climate,2023-03-11,9248,701.248429,1.921229
561f4720-bf51-11ed-9972-4f669f2d96bd,Precise Crepe Rain,2023-03-11,8633,654.614802,1.793465
5d646470-bf51-11ed-9972-4f669f2d96bd,Clever Marigold Gustnado,2023-03-11,8126,616.170495,1.688138
10d93fd0-bf52-11ed-95eb-b351f0b0cc44,Sweet Mauvelous Pileus,2023-03-11,9231,699.959369,1.917697
bf0827b0-5111-11ed-9972-4f669f2d96bd,Careful Topaz Air,2023-02-18,8855,671.448404,1.839585
d448a210-96aa-11ed-9972-4f669f2d96bd,Cloudy Topaz Isotherm,2023-03-11,8686,658.633635,1.804476
d60f0c40-bf51-11ed-8a70-d7d4cf200cc9,Loud Saffron Rainfall,2023-03-11,9227,699.656061,1.916866
72fcb160-bf52-11ed-9972-4f669f2d96bd,Elegant Vanilla Westerlies,2023-03-11,8909,675.543064,1.850803
2ddb2200-bf53-11ed-9972-4f669f2d96bd,Quiet Rose Atmosphere,2023-03-11,9244,700.945121,1.920398
dde4fb10-bf55-11ed-95eb-b351f0b0cc44,Gloomy Sienna Condensation,2023-03-11,9151,693.893206,1.901077
84aeae50-bf51-11ed-95eb-b351f0b0cc44,Sticky Tartan Weathering,2023-03-11,9229,699.807715,1.917281
ca3a8980-bf56-11ed-95eb-b351f0b0cc44,Prehistoric Tiger Rainbow,2023-03-11,746,56.566969,0.154978
e602e6f0-96aa-11ed-9972-4f669f2d96bd,Slow Khaki Westerlies,2023-03-11,8976,680.623475,1.864722
b8a17870-96aa-11ed-960f-d7d4cf200cc9,Overt Olive Coriolis,2023-03-11,9219,699.049445,1.915204
16ea8020-4f48-11ed-960b-b351f0b0cc44,Colossal Camel Summer,2023-03-11,9232,700.035196,1.917905
26bbe6c0-bf54-11ed-9972-4f669f2d96bd,Docile Beige Downpour,2023-03-11,9171,695.409747,1.905232
a25c9320-4eb0-11ed-9972-4f669f2d96bd,Plain Punch Meteorologist,2023-03-11,8054,610.710948,1.673181
d8273de0-bf51-11ed-9972-4f669f2d96bd,Blurry Purpureus Sleet,2023-03-11,9233,700.111023,1.918112
79fe2960-96aa-11ed-95eb-b351f0b0cc44,Low Cornsilk Snowstorm,2023-03-11,9220,699.125272,1.915412
bbb71ef0-bf51-11ed-8a70-d7d4cf200cc9,High Wisteria Humidity,2023-03-11,9214,698.670310,1.914165
808267b0-96aa-11ed-9972-4f669f2d96bd,Exotic Iceberg Graupel,2023-03-11,9172,695.485574,1.905440
2b781cd0-1e12-11ed-960f-d7d4cf200cc9,Ambitious Gunmetal Rainfall,2023-01-11,9194,697.153769,1.910010
26a53f90-bf56-11ed-9972-4f669f2d96bd,Calm Sangria Frost,2023-03-11,9226,699.580234,1.916658
d11a93a0-96aa-11ed-9972-4f669f2d96bd,Glorious Platinum Westerlies,2023-03-12,9213,698.594483,1.913957
9a2fdee0-bf54-11ed-8a70-d7d4cf200cc9,Early Burlap Westerlies,2023-03-11,9201,697.684558,1.911465
76c5e3d0-bf51-11ed-8a70-d7d4cf200cc9,Smooth Arctic Stratocumulus,2023-03-12,9108,690.632644,1.892144
c4dd2f30-96aa-11ed-9972-4f669f2d96bd,Wide Lavender Blizzard,2023-03-12,9214,698.670310,1.914165
12825020-1c68-11ed-9972-4f669f2d96bd,Sparkly Clay Cirrostratus,2023-03-12,2171,164.620495,0.451015
2b1e8ec0-50e1-11ed-960b-b351f0b0cc44,Pet Ruby Humidity,2023-03-12,8702,659.846867,1.807800
65ffc0e0-96aa-11ed-9972-4f669f2d96bd,Tame Plum Drought,2023-03-12,9205,697.987866,1.912296
c7b618c0-96aa-11ed-95eb-b351f0b0cc44,Macho Inky Sunset,2023-03-12,8894,674.405658,1.847687
42efd520-bf56-11ed-9972-4f669f2d96bd,Powerful Aqua Thunderstorm,2023-03-12,9187,696.622980,1.908556
08460d90-4ed6-11ed-9972-4f669f2d96bd,Sharp Tomato Winter,2022-10-22,8045,610.028505,1.671311
8fc81cb0-50e6-11ed-960f-d7d4cf200cc9,Sharp Auburn Orographic,2023-03-12,9116,691.239260,1.893806
81c71cb0-96aa-11ed-960f-d7d4cf200cc9,Noisy Raisin Cumulus,2023-03-12,6018,456.327103,1.250211
d2c37560-4fa0-11ed-9972-4f669f2d96bd,Mini Clear Rainbow,2023-03-12,8966,679.865205,1.862644
44c68c00-50ec-11ed-9972-4f669f2d96bd,Overt Cedar Kelvin,2023-03-12,9208,698.215348,1.912919
1e1dfac0-bf55-11ed-9972-4f669f2d96bd,Lively Olive Scorcher,2023-03-12,9188,696.698807,1.908764
f82f6d20-bf50-11ed-95eb-b351f0b0cc44,Brilliant Coffee Icicle,2023-03-12,8579,650.520142,1.782247
a79245e0-bf55-11ed-9972-4f669f2d96bd,Fast Pebble Sky,2023-03-12,9173,695.561401,1.905648
866864e0-bf54-11ed-8a70-d7d4cf200cc9,Wobbly Wintergreen Beaufort,2023-03-12,9195,697.229596,1.910218
90948a10-510a-11ed-960b-b351f0b0cc44,Tame Glass Sunrise,2023-03-14,5163,391.494987,1.072589
6a2ca1b0-96aa-11ed-9972-4f669f2d96bd,Handsome Cobalt Sunburst,2023-03-13,8919,676.301334,1.852880
86d7a8d0-bf51-11ed-8a70-d7d4cf200cc9,Immense Xanthic Weather,2023-03-13,9147,693.589898,1.900246
11c3c6e0-bf52-11ed-9972-4f669f2d96bd,Foggy Phlox Hailstones,2023-03-23,8692,659.088597,1.805722
cdb36b50-bf50-11ed-9972-4f669f2d96bd,Feisty Jasmine Sunburst,2023-03-13,9177,695.864709,1.906479
f236cd00-bf50-11ed-95eb-b351f0b0cc44,Icy Plastic Sunset,2023-03-13,9201,697.684558,1.911465
31e22b50-bf53-11ed-8a70-d7d4cf200cc9,Curved Iceberg Coriolis,2023-03-13,9166,695.030612,1.904193
c96c9d10-bf54-11ed-95eb-b351f0b0cc44,Glorious Carrot Uv,2023-03-13,9175,695.713055,1.906063
c9742c40-bf56-11ed-8a70-d7d4cf200cc9,Soft Red Mesocyclones,2023-03-13,9171,695.409747,1.905232
26616ab0-bf54-11ed-95eb-b351f0b0cc44,Dancing Mystic Beaufort,2023-03-13,9170,695.333920,1.905024
185b82a0-bf51-11ed-8a70-d7d4cf200cc9,Mythical Dijon Snowsquall,2023-03-13,9170,695.333920,1.905024
7fd7cfd0-96aa-11ed-9972-4f669f2d96bd,Expert Glossy Mammatus,2023-03-13,8715,660.832619,1.810500
a03d54a0-bf56-11ed-8a70-d7d4cf200cc9,Joyful Viridian Icicle,2023-03-13,9178,695.940536,1.906686
d6282f00-bf50-11ed-9972-4f669f2d96bd,Lucky Peanut Deluge,2023-03-13,7870,596.758773,1.634956
81d60b80-bf54-11ed-95eb-b351f0b0cc44,Petite Khaki Cumulonimbus,2023-03-13,9182,696.243845,1.907517
9b645220-bf52-11ed-9972-4f669f2d96bd,Sour Carmine Hectopascal,2023-03-13,9069,687.675390,1.884042
e6fc4050-bf55-11ed-9972-4f669f2d96bd,Frosty Peach Stratus,2023-03-13,9193,697.077942,1.909803
24f61050-bf53-11ed-8a70-d7d4cf200cc9,Shaggy Sangria Windstorm,2023-03-13,9169,695.258093,1.904817
830ce860-bf55-11ed-8a70-d7d4cf200cc9,Mean Pecan Autumn,2023-03-13,9181,696.168018,1.907310
4419b680-bf53-11ed-95eb-b351f0b0cc44,Modern Basil Snow,2023-03-13,9133,692.528320,1.897338
38bf5480-bf52-11ed-8a70-d7d4cf200cc9,Bitter Crystal Temperature,2023-03-13,8950,678.651972,1.859320
f350d640-bf55-11ed-8a70-d7d4cf200cc9,Misty Fossilized Hectopascal,2023-03-13,9131,692.376666,1.896922
c9ab9750-bf53-11ed-95eb-b351f0b0cc44,Exotic Jonquil Climatologist,2023-03-13,8636,654.842283,1.794088
1f30df70-bf57-11ed-95eb-b351f0b0cc44,Uneven Plastic Snow,2023-03-13,8408,637.553719,1.746723
0326c030-bf55-11ed-95eb-b351f0b0cc44,Wild Plum Cirrostratus,2023-03-13,9015,683.580730,1.872824
a3353f40-bf53-11ed-9972-4f669f2d96bd,Curved Pumpkin Shelf,2023-03-13,9145,693.438244,1.899831
f0349460-bf50-11ed-9972-4f669f2d96bd,Creamy Feldgrau Drizzle,2023-03-14,9163,694.803131,1.903570
7f3bb6e0-96aa-11ed-95eb-b351f0b0cc44,Polished Pecan Water,2023-03-14,9174,695.637228,1.905855
18b9b5f0-bf56-11ed-9972-4f669f2d96bd,Faithful Hotpink Heat,2023-03-14,8859,671.751712,1.840416
