Station ID,Station Name,First data packet,Rewardable Hours,Allocated Rewards,Max Daily Claim, Transferred Hours From
68d0d510-5047-11ed-9972-4f669f2d96bd,Oblong Fossilized Barometric,2022-12-30,9801,811.668258,2.223749,
57066290-5052-11ed-960b-b351f0b0cc44,Sharp Coral Lightning,2022-12-30,10212,845.705157,2.317,
88054e10-1d58-11ed-9972-4f669f2d96bd,Gigantic Tiger Fog,2022-12-30,10195,844.297305,2.313143,
72eee240-1dce-11ed-9972-4f669f2d96bd,Feisty Cherry Shower,2022-12-30,10220,846.367676,2.318816,
d1fb5410-5048-11ed-960f-d7d4cf200cc9,Foggy Khaki Hailstones,2022-12-30,10068,833.77982,2.284328,
9621b270-50ef-11ed-9972-4f669f2d96bd,Breezy Ruby Mammatus,2022-12-30,10140,839.742489,2.300664,
0e366690-5116-11ed-960f-d7d4cf200cc9,Cloudy Topaz Winter,2022-12-30,9957,824.587373,2.259143,
7cf53d40-4eb4-11ed-960f-d7d4cf200cc9,Temperate Pear Meteorologist,2022-12-30,4281,354.530335,0.971316,
fa9ff270-4e06-11ed-9972-4f669f2d96bd,Elegant Metal Duststorm,2022-12-30,9251,766.120095,2.098959,
c47ae310-511e-11ed-960f-d7d4cf200cc9,Upbeat Fawn Haboob,2022-12-31,9453,782.848693,2.144791,
964ca130-4e09-11ed-9972-4f669f2d96bd,Rough Pear Isotherm,2022-12-30,10020,829.804708,2.273438,
77063300-1c80-11ed-960f-d7d4cf200cc9,Cuddly Skobeloff Heat,2022-12-08,156,12.919115,0.035395,
36978b80-4f51-11ed-960b-b351f0b0cc44,Gorgeous Opal Mesocyclones,2022-12-30,8803,729.019046,1.997312,
b03b3470-1d2c-11ed-960b-b351f0b0cc44,Funny Canvas Millimeter,2022-12-30,10180,843.055083,2.30974,
31c40560-1d07-11ed-960b-b351f0b0cc44,Agreeable Daffodil Rainband,2023-01-01,8985,744.091347,2.038606,
a8eae7e0-4f92-11ed-960f-d7d4cf200cc9,Micro Brown Icicle,2022-12-30,9982,826.657744,2.264816,
df13e660-d8e0-11ec-a651-5fda0296159f,Refined Plastic Sleet,2022-12-29,10074,834.276709,2.28569,
039a3030-dc00-11ec-a651-5fda0296159f,Immense Saffron Barometer,2023-01-17,9755,807.858775,2.213312,
9a482380-5053-11ed-960b-b351f0b0cc44,Curly Cedar Storm,2022-12-31,8492,703.263631,1.92675,
daf0bae0-1c7e-11ed-9972-4f669f2d96bd,Round Candy Flurry,2022-12-31,9681,801.730477,2.196522,
d3c663b0-5404-11ed-960f-d7d4cf200cc9,Polar Pink Isotherm,2022-12-31,5845,484.052746,1.326172,
99de2bf0-50f4-11ed-9972-4f669f2d96bd,Sour Macaroon Air,2022-12-31,10179,842.972268,2.309513,
52c82660-4e12-11ed-960f-d7d4cf200cc9,Fierce Ultraviolet Mesocyclones,2022-12-31,9563,791.958326,2.169749,
9d12b300-1cff-11ed-960b-b351f0b0cc44,Long Bole Stratus,2022-12-31,9224,763.884094,2.092833,
07c2b530-5075-11ed-9972-4f669f2d96bd,Perfect Ginger Pressure,2022-12-31,8636,715.188968,1.959422,
9f0bcea0-4df9-11ed-9972-4f669f2d96bd,Itchy Oxford Tornado,2022-12-31,10185,843.469157,2.310874,
316a4bb0-4f93-11ed-9972-4f669f2d96bd,Overcast Sable Twister,2022-12-31,8306,687.86007,1.884548,
555247e0-512c-11ed-9972-4f669f2d96bd,Exotic Saffron Meteorology,2023-01-01,9957,824.587373,2.259143,
5368a060-5068-11ed-960b-b351f0b0cc44,Windy Frost Blizzard,2023-01-01,9956,824.504558,2.258917,
ff286180-4e9a-11ed-960f-d7d4cf200cc9,Odd Sunglow Aurora,2023-01-01,10156,841.067526,2.304295,
4f0fd150-50db-11ed-960f-d7d4cf200cc9,Tall Rosewood Autumn,2023-01-01,8618,713.698301,1.955338,
a1770010-4dea-11ed-9972-4f669f2d96bd,Ancient Brass Firestorm,2023-01-01,9750,807.444701,2.212177,
4f680e60-4eb5-11ed-9972-4f669f2d96bd,Noisy Sunset Hygrometer,2023-01-01,8384,694.319628,1.902246,
0c695ce0-1d0f-11ed-9972-4f669f2d96bd,Proper Graphite Cloudburst,2023-01-01,9220,763.552835,2.091926,
13252c40-4eaf-11ed-960b-b351f0b0cc44,Blurry Chestnut Nowcast,2023-01-03,9948,823.842039,2.257101,
b6d61780-4e8e-11ed-9972-4f669f2d96bd,Winning Russet Contrails,2023-01-01,9884,818.54189,2.242581,
65188f50-5108-11ed-960b-b351f0b0cc44,Smooth Cyclamen Longitude,2023-01-01,9943,823.427965,2.255967,
ee955a90-4ec6-11ed-960f-d7d4cf200cc9,Polar Mantis Windstorm,2023-01-02,9609,795.767808,2.180186,
6f36c3e0-5071-11ed-9972-4f669f2d96bd,Rich Holographic Water,2023-01-02,10127,838.665896,2.297715,
907920e0-4fac-11ed-960b-b351f0b0cc44,Hidden Phlox Deluge,2023-01-02,9622,796.844401,2.183135,
1fad9170-4f75-11ed-9972-4f669f2d96bd,Real Carrot Sleet,2023-01-03,9974,825.995225,2.263001,
02aa18e0-4f85-11ed-960f-d7d4cf200cc9,Active Hazelnut Pluviometer,2023-01-02,9508,623.913404,1.709352,
fdd34d40-1dd0-11ed-960f-d7d4cf200cc9,Young Clay Spring,2023-01-03,9120,755.271351,2.069237,
073373b0-4de7-11ed-960f-d7d4cf200cc9,Humid Red Meteorology,2023-01-03,9412,779.453285,2.135488,
4b91bc60-4e91-11ed-9972-4f669f2d96bd,Stormy Syrup Weather,2023-01-03,9529,789.142621,2.162035,
9f5fcee0-5116-11ed-9972-4f669f2d96bd,Clear Artichoke Easterlies,2022-12-08,10590,877.009167,2.402765,
e0d5d180-1dc7-11ed-960f-d7d4cf200cc9,Cool Burlap Raindrop,2023-01-03,10027,830.384412,2.275026,
06500470-1d06-11ed-960b-b351f0b0cc44,Formal Capri Rainband,2023-01-03,6379,528.275871,1.447331,
0c2b6e10-1d52-11ed-960b-b351f0b0cc44,Freezing Eigengrau Orographic,2023-01-03,8947,740.944383,2.029985,
e2634940-4fa1-11ed-960b-b351f0b0cc44,Dancing Phlox Pollution,2023-01-03,9924,821.854483,2.251656,
66906340-4e8c-11ed-960b-b351f0b0cc44,Passive Hemp Snowsquall,2023-01-03,9973,825.91241,2.262774,
284b48d0-4f94-11ed-960f-d7d4cf200cc9,Dry Keppel Upwind,2023-01-04,9416,779.784544,2.136396,
bc1dd490-bcca-11ec-a9a3-21283bd68668,Odd Rainbow Westerlies,2022-04-15,7444,488.474062,1.338285,
cb147f60-5074-11ed-960f-d7d4cf200cc9,Original Citron Scud,2023-01-04,7933,656.970135,1.799918,
bd257610-4e81-11ed-9972-4f669f2d96bd,Merry Mauve Raindrop,2023-01-05,9408,779.122025,2.134581,
50adfa20-1d58-11ed-960f-d7d4cf200cc9,Restless Honeydwe Rainbow,2023-01-04,10023,830.053152,2.274118,
e6ae7120-1d04-11ed-960b-b351f0b0cc44,Snap Claret Snowfall,2023-01-04,10048,832.123524,2.27979,
179f19b0-5072-11ed-9972-4f669f2d96bd,Feisty Liver Degrees,2023-01-04,9911,820.77789,2.248707,
2c661920-4f50-11ed-960b-b351f0b0cc44,Bent Pine Sandstorm,1970-01-01,0,0,0,
30540470-1c74-11ed-960f-d7d4cf200cc9,Thermal Carnelian Climate,2023-01-05,8762,725.623638,1.98801,
93342980-4dfc-11ed-960f-d7d4cf200cc9,Tart Watermelon Centimeter,2023-01-04,9994,827.651522,2.267538,
7c9056a0-1d40-11ed-960b-b351f0b0cc44,Low Bisque Autumn,2023-01-06,8102,531.651914,1.456581,
c6f1cb00-5064-11ed-960b-b351f0b0cc44,Small Veronica Mammatus,2023-01-05,9184,760.571501,2.083758,
e930af60-506e-11ed-9972-4f669f2d96bd,Rich Mustard Nimbostratus,2023-01-04,9232,764.546613,2.094648,
7a8a0110-4e9d-11ed-960b-b351f0b0cc44,Deep Seafoam Typhoon,2023-01-05,9981,826.574929,2.264589,
65efb6a0-1ddd-11ed-9972-4f669f2d96bd,Polite Gingham Smog,2023-01-05,9851,815.809,2.235093,
ec9cb690-4e10-11ed-960b-b351f0b0cc44,Wobbly Seafoam Longitude,2023-01-05,10057,832.868857,2.281832,
34986850-5400-11ed-960b-b351f0b0cc44,Polished Cloth Season,2023-01-05,9640,798.335068,2.187219,
a50fb1f0-4ec0-11ed-9972-4f669f2d96bd,Inclement Pastel Summer,2023-01-05,7022,460.782491,1.262418,
83c77440-4f53-11ed-960f-d7d4cf200cc9,Bald Eminence Winter,2023-01-05,9932,822.517002,2.253471,
8e808760-1c76-11ed-960f-d7d4cf200cc9,Oblong Fulvous Typhoon,2023-01-05,9217,763.304391,2.091245,
eb5043e0-4ed5-11ed-960f-d7d4cf200cc9,Flat Mocha Barometric,2023-01-06,8535,706.824669,1.936506,
3457e0c0-4e09-11ed-960b-b351f0b0cc44,Rich Pear Icicle,2023-01-06,9623,796.927216,2.183362,
7432c990-1df2-11ed-960f-d7d4cf200cc9,Fresh Syrup Altitude,2023-01-06,9946,652.654892,1.788096,
2ba67180-50e3-11ed-960f-d7d4cf200cc9,Curved Aquamarine Graupel,2023-01-06,9999,828.065596,2.268673,
8854ce20-4f5f-11ed-960f-d7d4cf200cc9,Harsh Quartz Microburst,2023-01-06,9225,605.34299,1.658474,
710e79c0-5395-11ed-960b-b351f0b0cc44,Tart Fern Azimuth,2023-01-07,4124,341.528405,0.935694,
5643dc00-4e88-11ed-960b-b351f0b0cc44,Dazzling Beaver Stratus,2023-02-06,8618,565.51175,1.549347,
9f2907f0-1c93-11ed-9972-4f669f2d96bd,Powerful Pear Condensation,2023-01-07,9962,825.001447,2.260278,
7a78ae10-5131-11ed-960b-b351f0b0cc44,Fun Oily Thunderstorm,2023-01-07,8812,729.76438,1.999354,
ac629af0-1c78-11ed-960f-d7d4cf200cc9,Powerful Teal Rainbow,2023-01-07,10028,830.467227,2.275253,
1a228f40-4e0c-11ed-9972-4f669f2d96bd,Skinny Stone Stratocumulus,2023-01-07,9879,818.127815,2.241446,
992a2f50-4eb1-11ed-960b-b351f0b0cc44,Narrow Quartz Hypercane,2023-01-06,9171,601.799519,1.648766,
2e6f5810-1df7-11ed-9972-4f669f2d96bd,Mythical Arctic Easterlies,2023-01-09,9994,827.651522,2.267538,
b8452c90-506a-11ed-9972-4f669f2d96bd,Itchy White Steam,2023-01-08,9729,805.705589,2.207413,
a1e7f7a0-50da-11ed-960b-b351f0b0cc44,Gloomy Chambray Shower,2023-01-08,9709,804.049292,2.202875,
df057c20-4e8c-11ed-960f-d7d4cf200cc9,Clumsy Currant Flurry,2023-01-08,2270,187.989689,0.51504,
09748c40-4df6-11ed-960b-b351f0b0cc44,Lively Berry Degrees,2023-01-08,8231,681.648957,1.867531,
f0f9bce0-4f75-11ed-960b-b351f0b0cc44,Raspy Smoke Hailstorm,2023-01-08,10038,658.691917,1.804635,
67ac91d0-d8d1-11ec-a651-5fda0296159f,Round Feldgrau Condensation,2023-01-08,9467,784.008101,2.147967,
cd739e70-1dc6-11ed-9972-4f669f2d96bd,Savory Oily Stratus,2023-01-09,8829,731.172232,2.003212,
73811590-4df1-11ed-960f-d7d4cf200cc9,Future Lava Sandstorm,2023-01-09,9621,796.761586,2.182908,
fb1715d0-1e04-11ed-9972-4f669f2d96bd,High Hickory Cirrus,2023-01-09,9882,818.37626,2.242127,
9cc677c0-4f94-11ed-960f-d7d4cf200cc9,Daring Aqua Drought,2023-01-09,3140,260.038601,0.712435,
cce42240-4fa3-11ed-960b-b351f0b0cc44,Sneaky Basil Climatologist,2023-01-10,9093,753.03535,2.063111,
1f70dae0-4de6-11ed-960b-b351f0b0cc44,Joyful Menthol Atmosphere,2023-01-10,9921,821.606039,2.250975,
ef213500-1d30-11ed-9972-4f669f2d96bd,Exotic Cedar Orographic,2023-01-10,3097,256.477563,0.702678,
781b1200-1dcb-11ed-9972-4f669f2d96bd,Refined Rouge Sunshine,2023-01-10,9825,813.655814,2.229194,
a55cbc50-4ec7-11ed-960b-b351f0b0cc44,Mythical Wine Thermometer,2023-01-10,9538,789.887955,2.164077,
a9571b80-1d2f-11ed-960b-b351f0b0cc44,Cheerful Fallow Evaporation,2022-09-30,12263,1015.558397,2.782352,
8b0a8d90-4f86-11ed-960f-d7d4cf200cc9,Long Almond Mesocyclones,2023-01-11,9429,780.861137,2.139346,
e73c37d0-1c78-11ed-960b-b351f0b0cc44,Zany Lemonade Weathering,2023-01-11,4085,338.298626,0.926846,
9e3e1ea0-1c86-11ed-960b-b351f0b0cc44,Abundant Maroon Meteorology,2023-01-11,9831,814.152703,2.230555,
e1489e10-50ec-11ed-9972-4f669f2d96bd,Polite Pickle Beaufort,2023-01-11,9927,822.102928,2.252337,
73fae5f0-1dcc-11ed-960f-d7d4cf200cc9,Macho Lilac Permafrost,2023-01-11,8893,736.472382,2.017733,
9d5a6fc0-5057-11ed-960f-d7d4cf200cc9,Snap Vanilla Water,2023-01-11,9289,769.267059,2.107581,
df6681f0-1d36-11ed-960b-b351f0b0cc44,Future Snowy Sleet,2023-01-12,9315,771.420245,2.11348,
dc756ef0-1d56-11ed-960f-d7d4cf200cc9,Freezing Bole Steam,2023-01-12,6301,413.470589,1.132796,
64b76650-5075-11ed-9972-4f669f2d96bd,Careful Celeste Hail,2023-01-12,9829,813.987073,2.230102,
27aa6740-4ecb-11ed-960f-d7d4cf200cc9,Faint Midnight Pressure,2023-01-12,9955,653.245471,1.789714,
8663c350-d90d-11ec-960f-d7d4cf200cc9,Dry Onyx Scud,2023-01-12,9780,809.929146,2.218984,
672a1bf0-50e1-11ed-9972-4f669f2d96bd,Fantastic Teal Rainfall,2023-01-12,9813,812.662036,2.226471,
c40a3c70-1d14-11ed-960f-d7d4cf200cc9,Immense White Whirlwind,2022-10-09,12032,996.428168,2.72994,
db36d330-4ed4-11ed-960b-b351f0b0cc44,Interesting Blush Downpour,2023-01-12,9818,813.07611,2.227606,
14b1fcf0-d8b2-11ec-a651-5fda0296159f,Deep Camel Scud,2023-01-13,9546,626.406958,1.716183,
3c085b10-4eae-11ed-9972-4f669f2d96bd,Daring Black Moisture,2023-01-13,9887,818.790334,2.243261,
5352f230-4f7b-11ed-960b-b351f0b0cc44,Torrential Tomato Snowfall,2023-01-13,8254,541.626129,1.483907,
11c6d060-4e91-11ed-9972-4f669f2d96bd,Joyful Feldgrau Hypercane,2023-01-13,9358,774.981283,2.123236,
d6cb3f80-50f4-11ed-960f-d7d4cf200cc9,Ambitious Powder Derecho,2023-01-13,9815,812.827666,2.226925,
1cf83220-4e88-11ed-960f-d7d4cf200cc9,Foggy Pink Scud,2023-01-13,9825,813.655814,2.229194,
8d36d580-4f5c-11ed-960f-d7d4cf200cc9,Ambitious Sage Isotherm,2023-01-13,9876,817.879371,2.240765,
7eac8400-1dfd-11ed-960b-b351f0b0cc44,Soaring Tan Cumulonimbus,2023-01-13,9512,787.734769,2.158177,
21f6d370-4f9c-11ed-960b-b351f0b0cc44,Savory Chartreuse Summer,2023-01-13,9545,790.467658,2.165665,
037afca0-d814-11ec-90b0-4f669f2d96bd,Witty Syrup Atmosphere,2022-05-26,4736,392.211088,1.074551,
038bc980-4f89-11ed-9972-4f669f2d96bd,Modern Black Frost,2023-01-13,3588,297.13965,0.814081,
a5485f20-1d31-11ed-960b-b351f0b0cc44,Rainy Sage Azimuth,2023-01-13,3012,249.438301,0.683393,
7afcf2b0-4e93-11ed-9972-4f669f2d96bd,Macho Fuchsia Tornado,2023-01-14,9843,815.146481,2.233278,
3f5bb3d0-1c71-11ed-9972-4f669f2d96bd,Droll Phlox Deluge,2023-01-14,9858,816.388704,2.236681,
efd3d210-5047-11ed-960b-b351f0b0cc44,Muggy Plum Humidity,2023-01-14,9858,816.388704,2.236681,
9a5d0b30-4ecb-11ed-9972-4f669f2d96bd,Eager Blood Sky,2023-01-14,9704,803.635218,2.20174,
cb8d57b0-505a-11ed-960b-b351f0b0cc44,Stale Chiffon Pileus,2023-01-14,7284,603.223303,1.652667,
80d7e190-5118-11ed-960b-b351f0b0cc44,Round Syrup Mist,2023-01-14,9856,816.223074,2.236228,
f5e32020-d8f6-11ec-960f-d7d4cf200cc9,Acidic Skobeloff Zenith,2023-01-14,9308,770.840541,2.111892,
642ae4b0-50ec-11ed-9972-4f669f2d96bd,Ripe Aegean Pluviometer,2023-01-15,9279,768.438911,2.105312,
aa72e450-4eca-11ed-960f-d7d4cf200cc9,Melodic Burlap Summer,2023-01-15,9723,805.2087,2.206051,
3df8ba30-50ef-11ed-960f-d7d4cf200cc9,Massive Scarlet Contrails,2023-01-15,9306,770.674911,2.111438,
34d876a0-5123-11ed-9972-4f669f2d96bd,Striped Saffron Fahrenheit,2023-01-15,9823,813.490184,2.22874,
a366dd70-5040-11ed-9972-4f669f2d96bd,Overcast Cloud Forecast,2023-01-15,9827,813.821444,2.229648,
8f524e90-4f74-11ed-9972-4f669f2d96bd,Faint Mossy Dust,2023-01-14,9256,766.534169,2.100094,
63612c40-5111-11ed-960f-d7d4cf200cc9,Bent Peach Downburst,2023-01-15,9617,796.430327,2.182001,
09e8cf70-4e86-11ed-960b-b351f0b0cc44,Urban Crimson Solar,2023-01-15,9816,812.91048,2.227152,
fc7cc420-50f8-11ed-9972-4f669f2d96bd,Mini Bittersweet Smog,2023-01-15,9225,763.966909,2.09306,
2a53d1d0-4eca-11ed-960b-b351f0b0cc44,Chilly Carob Twister,2023-01-15,9816,812.91048,2.227152,
891238a0-4f89-11ed-960f-d7d4cf200cc9,Nutty Currant Condensation,2023-01-15,9434,781.275211,2.14048,
89d4f3e0-1d2a-11ed-960b-b351f0b0cc44,Sparkly Lava Gust,2023-01-15,9431,781.026767,2.139799,
0a7dae20-4e12-11ed-9972-4f669f2d96bd,Faint Aegean Squall,2023-01-15,9085,752.372832,2.061295,
4a5b2390-1c7d-11ed-960f-d7d4cf200cc9,Weatherwise Rusty Tropic,2023-01-22,9217,763.304391,2.091245,
e55fae20-5106-11ed-960f-d7d4cf200cc9,Icy Mulberry Rainstorm,2023-01-16,9746,807.113442,2.21127,
5a7ad690-cc81-11ec-8cb5-a7f2455167cf,Expert Mantis Duststorm,2022-05-05,15022,1244.044543,3.408341,Isobar Rainbow Deluge
9537e9a0-4f79-11ed-9972-4f669f2d96bd,Fine Xanadu Barometric,2023-01-17,9764,808.604109,2.215354,
1b629360-4f4b-11ed-960f-d7d4cf200cc9,Expert Bole Isotherm,2023-01-17,9698,803.138329,2.200379,
4a24e2e0-4f76-11ed-960b-b351f0b0cc44,Crazy Eigengrau Deluge,2023-01-17,9779,809.846331,2.218757,
5ffeeb70-5132-11ed-9972-4f669f2d96bd,Jovial Fleece Shower,2023-01-17,8681,718.915636,1.969632,
924fc780-506e-11ed-960b-b351f0b0cc44,Passive Gingerbread Forecast,2023-01-17,8511,704.837113,1.931061,
83210180-5108-11ed-960b-b351f0b0cc44,Fun Maroon Drought,2023-01-17,9770,809.100998,2.216715,
6de01910-4df6-11ed-960f-d7d4cf200cc9,Magnificent Sinopia Steam,2023-01-17,9664,800.322625,2.192665,
d0ec4c60-4f48-11ed-960f-d7d4cf200cc9,Cloudy White Latitude,2023-01-17,9756,807.94159,2.213539,
dc6b8540-50da-11ed-960f-d7d4cf200cc9,Gentle Watermelon Cumulonimbus,2023-01-17,9770,809.100998,2.216715,
a24d14c0-505b-11ed-960f-d7d4cf200cc9,Feisty Camel Snow,2023-01-17,9597,794.77403,2.177463,
424755d0-50d9-11ed-960f-d7d4cf200cc9,Perfect Purple Hailstorm,2023-01-17,9781,810.011961,2.219211,
12b5c460-4f7a-11ed-960b-b351f0b0cc44,Scrawny Pink Snow,2023-01-17,6044,396.606291,1.086593,
286c4b00-4df7-11ed-9972-4f669f2d96bd,Icy Wine Raindrop,2023-01-17,9099,753.532239,2.064472,
ddfd90f0-4eab-11ed-960f-d7d4cf200cc9,Droll Obsidian Easterlies,2023-01-18,9747,807.196256,2.211497,
75e9a740-4f48-11ed-960f-d7d4cf200cc9,Happy Plum Twilight,2023-01-16,8701,720.571933,1.97417,
f8e09ac0-506d-11ed-9972-4f669f2d96bd,Obedient Currant Frost,2023-01-18,9688,802.310181,2.19811,
b8167770-1d51-11ed-960f-d7d4cf200cc9,Alert Navy Solar,2023-01-18,8637,715.271783,1.959649,
a5caaa20-1d13-11ed-960f-d7d4cf200cc9,Jumpy Chili Squall,2023-01-19,9354,613.807949,1.681666,
5e4d7ca0-1dc6-11ed-960f-d7d4cf200cc9,Lively Fleece Barometer,2023-01-19,8582,563.149435,1.542875,
75b53b20-4ed7-11ed-960f-d7d4cf200cc9,Howling Wheat Monsoon,2023-01-19,9262,767.031058,2.101455,
3b6131b0-1df2-11ed-960f-d7d4cf200cc9,Chilly Cloth Downpour,2023-01-19,9557,791.461437,2.168387,
a3b43e70-5122-11ed-9972-4f669f2d96bd,Odd White Weathering,2023-01-19,9484,785.415953,2.151825,
883cb3c0-4e16-11ed-960b-b351f0b0cc44,Powerful Mauvelous Temperature,2023-01-20,9665,800.405439,2.192892,
d39a1380-1d51-11ed-960f-d7d4cf200cc9,Fun Cornflower Cirrostratus,2023-01-20,9633,797.755364,2.185631,
eeb75a30-5076-11ed-9972-4f669f2d96bd,Zealous Chili Haboob,2023-01-20,9667,800.571069,2.193345,
cb5b7050-4fac-11ed-9972-4f669f2d96bd,Perfect Daisy Season,2023-01-20,9695,802.889885,2.199698,
bb4f01b0-1c97-11ed-9972-4f669f2d96bd,Great Wisteria Pileus,2023-01-19,3928,325.296696,0.891224,
65b438c0-1c73-11ed-960b-b351f0b0cc44,Innocent Jade Zenith,2023-01-19,130,10.765929,0.029496,
e9831910-4e95-11ed-960f-d7d4cf200cc9,Energetic Raspberry Summer,2022-01-07,9449,782.517434,2.143883,
e4f1dbf0-5068-11ed-960f-d7d4cf200cc9,Fantastic Tin Sunset,2023-01-20,9213,762.973131,2.090337,
ab07d340-4f78-11ed-9972-4f669f2d96bd,Isobar Rose Scorcher,2023-01-17,9581,793.448993,2.173833,
074b1830-1d04-11ed-9972-4f669f2d96bd,Dancing Lace Weather,2023-01-21,7889,653.326282,1.789935,
652fc990-4ed3-11ed-9972-4f669f2d96bd,Brilliant Purple Blizzard,2023-01-21,9415,779.701729,2.136169,
88355f80-4ec0-11ed-960b-b351f0b0cc44,Obedient Powder Beaufort,2023-01-21,9609,795.767808,2.180186,
062b5380-504d-11ed-960b-b351f0b0cc44,Cheesy Taffy Whirlwind,2022-11-07,11358,940.610965,2.577016,
878334e0-50e1-11ed-960b-b351f0b0cc44,Orbiting Opal Coriolis,2023-01-21,9407,779.03921,2.134354,
a9427840-4e96-11ed-9972-4f669f2d96bd,Blunt Vermilion Dust,2023-01-21,9404,778.790766,2.133673,
c6a08dc0-5114-11ed-9972-4f669f2d96bd,Tall Lipstick Temperature,2023-01-21,8846,580.473072,1.590337,
8d3d4bf0-1dc9-11ed-960f-d7d4cf200cc9,Mythical Raisin Cirrus,2023-01-21,7153,592.374558,1.622944,
389f23f0-5115-11ed-960b-b351f0b0cc44,Wide Mahogany Avalanche,2023-01-21,8921,738.791198,2.024085,
c9a3f810-1d32-11ed-9972-4f669f2d96bd,Trendy Citrine Monsoon,1970-01-01,126,8.268099,0.022652,
630f3ff0-5046-11ed-960b-b351f0b0cc44,Torrential Yinmin Permafrost,2023-02-13,9095,753.20098,2.063564,
55f48d00-4f58-11ed-9972-4f669f2d96bd,Blurry Flaxen Drought,2023-01-21,8329,689.764812,1.889767,
2da42b10-d836-11ec-a651-5fda0296159f,Furry Skobeloff Twilight,2023-01-21,4592,380.28575,1.041879,
db362910-1d12-11ed-9972-4f669f2d96bd,Bad Mustard Inches,2022-08-16,4996,413.742946,1.133542,
d06311f0-5076-11ed-960b-b351f0b0cc44,Salty Basil Flurry,2023-01-22,9317,771.585875,2.113934,
325244e0-4f4a-11ed-960f-d7d4cf200cc9,Radiant Chambray Stratocumulus,2023-01-22,9617,796.430327,2.182001,
6824f0a0-4f76-11ed-960b-b351f0b0cc44,Salty Keppel Lenticular,2023-01-22,9561,791.792696,2.169295,
6d504270-50e6-11ed-9972-4f669f2d96bd,Clean Sangria Troposphere,2023-01-22,8465,701.02763,1.920624,
937b6c70-4e90-11ed-960b-b351f0b0cc44,Puny Fuzzy Barometric,2023-01-22,8167,676.348807,1.85301,
ed5a2e70-4df5-11ed-9972-4f669f2d96bd,Radiant Cream Sunset,2023-01-23,9350,774.318764,2.121421,
49d7cb50-1c94-11ed-960b-b351f0b0cc44,Cuddly Vermilion Flood,2023-01-23,9216,763.221576,2.091018,
dff1eae0-50f0-11ed-960f-d7d4cf200cc9,Fluffy Copper Firestorm,2023-01-23,9393,777.879803,2.131178,
c8e130e0-4f51-11ed-960f-d7d4cf200cc9,Little Carbon Degrees,2023-01-23,9581,793.448993,2.173833,
40a1f800-1c88-11ed-960f-d7d4cf200cc9,Square Blue Thermometer,2023-03-05,7618,630.88346,1.728448,
f32340a0-1d01-11ed-9972-4f669f2d96bd,Fast Licorice Thunderstorm,2023-01-24,9584,793.697437,2.174514,
605d6900-1c96-11ed-960f-d7d4cf200cc9,Faithful Yellow Shower,2023-01-24,9576,793.034919,2.172698,
e9e60bb0-1de4-11ed-960f-d7d4cf200cc9,Square Zomp Haboob,2023-01-25,8980,743.677273,2.037472,
649cdf60-4e86-11ed-960b-b351f0b0cc44,Winning Sangria Cumulonimbus,2023-01-25,9188,760.90276,2.084665,
709a1340-4e96-11ed-960f-d7d4cf200cc9,Suave Blood Haze,2023-01-25,9588,794.028697,2.175421,
e346a300-1e8e-11ed-960b-b351f0b0cc44,Sticky Oxblood Windsock,2023-01-25,9495,786.326916,2.15432,
3af51fa0-4f59-11ed-9972-4f669f2d96bd,Electric Sunset Hygrometer,2023-01-25,9537,789.80514,2.16385,
1e484850-5076-11ed-960b-b351f0b0cc44,Young Pebble Rainstorm,2023-01-26,9253,766.285725,2.099413,
6df98480-5117-11ed-9972-4f669f2d96bd,Ripe Wool Sunshine,2023-01-31,9441,781.854915,2.142068,
b6421a80-1d2e-11ed-9972-4f669f2d96bd,Tropical Fleece Barometric,2023-02-01,9371,776.057876,2.126186,
700a3850-6b7f-11ed-9972-4f669f2d96bd,Trendy Burgundy Cumulus,2022-11-27,8431,553.24084,1.515728,
2c812fa0-d8ca-11ec-a651-5fda0296159f,Warm Glaucous Barometer,2023-01-28,9240,765.209132,2.096463,
139fc030-4ebf-11ed-9972-4f669f2d96bd,Scruffy Jonquil Latitude,2023-01-28,8782,576.273403,1.578831,
8d825640-4f84-11ed-960f-d7d4cf200cc9,Crazy Cinnabar Precipitation,2023-01-28,9518,788.231658,2.159539,
5caa83a0-1d19-11ed-960b-b351f0b0cc44,Striped Basil Avalanche,2023-01-29,8719,722.0626,1.978254,
634230c0-1e07-11ed-960b-b351f0b0cc44,Fast Holographic Nimbostratus,2023-01-29,7648,633.367905,1.735255,
01ec7990-4f56-11ed-960f-d7d4cf200cc9,Immense Xanthic Smog,2023-01-29,9353,613.742329,1.681486,
507c2500-4e8a-11ed-960f-d7d4cf200cc9,Proud Yellow Weathering,2023-01-29,9492,786.078472,2.15364,
ae2fd7d0-50e4-11ed-960f-d7d4cf200cc9,Energetic Prune Shower,2023-01-29,8873,734.816085,2.013195,
8bdf9b40-1dca-11ed-960b-b351f0b0cc44,Clumsy Wooden Hail,2023-01-29,8052,666.825101,1.826918,
e39e3c20-1dce-11ed-960b-b351f0b0cc44,Exotic Holographic Sandstorm,2023-01-29,9327,772.414023,2.116203,
58e33460-4f4b-11ed-960b-b351f0b0cc44,Small Coral Sunset,2023-01-29,9354,774.650024,2.122329,
21895cc0-1de5-11ed-9972-4f669f2d96bd,Curved Tan Barometric,2023-01-29,9452,782.765878,2.144564,
